transaction_id,account_id,transaction_ts,posting_date,currency,amount,merchant_id,merchant_name,category,country,city,payment_method,status,is_refund,reference
TXN0000732,ACC0033,2025-11-11 03:52:44,2025-11-13,EUR,346.25,M010,GadgetHub,shopping,SE,Stockholm,CARD,FAILED,0,f1fa9b69
TXN0000943,ACC0018,2025-08-03 21:38:40,2025-08-03,EUR,263.63,M004,PowerCo,travel,DE,Hamburg,BANK_TRANSFER,BOOKED,0,804dc52e
TXN0000443,ACC0024,2025-06-12 04:46:48,2025-06-14,DKK,491.73,M003,StreamFlix,income,SE,Stockholm,CARD,PENDING,FALSE,0aa5b0cd
TXN0001149,ACC0012,2025-11-10 07:08:18,2025/11/10,EUR,246.52,M003,StreamFlix,fee,DK,Copenhagen,CARD,PENDING,FALSE,e541c645
TXN0000374,ACC0021,2025-10-01 22:08:10,2025/10/02,GBP,20.17,M006,City Transit,income,DK,Odense,MOBILE_PAY,BOOKED,0,6d5c6b66
TXN0000342,ACC0034,2025-10-14 11:59:08,2025-10-15,NOK,6.73,M002,Cafe Central,health,NO,Bergen,MOBILE_PAY,PENDING,FALSE,444c81b7
TXN0000063,ACC0013,2025-07-18 15:03:49,2025-07-18,DKK,397.26,M008,HealthPlus,Books,DK,Odense,CASH,PENDING,0,3647f0bb
TXN0000744,ACC0020,2025/11/19 23:22,2025-11-19,NOK,383.45,M008,HealthPlus,travel,SE,Gothenburg,BANK_TRANSFER,BOOKED,FALSE,2a6ef85c
TXN0000723,ACC0050,2025-10-28 15:52:43,2025-10-30,USD,-127.21,M007,SkyFly,Fees,DK,Aarhus,CASH,PENDING,1,52b2d822
TXN0000278,ACC0045,2025-11-17 09:57:30,2025-11-18,GBP,479.98,M006,City Transit,travel,DE,Munich,BANK_TRANSFER,PENDING,FALSE,bf5692f4
TXN0001189,ACC0046,2025-08-23 04:15:50,2025-08-23,NOK,391.78,M007,SkyFly,GROCERY,NO,Bergen,BANK_TRANSFER,PENDING,0,8cb85c7c
TXN0000330,ACC0026,2025-07-02 14:24:58,2025/07/03,DKK,152.07,M002,Cafe Central,utilities,NO,Trondheim,CARD,BOOKED,0,e5e3f776
TXN0000626,ACC0035,2025-11-03 23:40:49,2025-11-04,DKK,248.46,M003,,shopping,GB,London,CARD,FAILED,FALSE,c4df44a6
TXN0000050,ACC0013,2025-08-07 09:07:41,2025-08-09,DKK,36.01,M008,HealthPlus,fee,DE,Munich,CASH,FAILED,FALSE,981b29ee
TXN0000801,ACC0007,2025-07-05 05:16:07,2025-07-05,DKK,268.31,M004,PowerCo,transit,DK,Copenhagen,MOBILE_PAY,BOOKED,FALSE,a34e5ce0
TXN0000121,ACC0022,2025-07-01 05:12:37,2025-07-02,SEK,-220.23,M006,City Transit,entertainment,SE,Gothenburg,CARD,FAILED,1,5dfcbc3f
TXN0000113,ACC0021,2025-10-31 14:35:03,2025-11-02,GBP,62.13,M005,BookBarn,transport,DE,Berlin,BANK_TRANSFER,PENDING,FALSE,6e9e8325
TXN0001023,ACC0032,2025/09/11 21:39,2025-09-12,DKK,439.33,M005,BookBarn,travel,NO,Trondheim,BANK_TRANSFER,PENDING,FALSE,7fcedf90
TXN0001188,ACC0050,2025-07-05 07:21:22,2025-07-06,GBP,257.41,M006,City Transit,fee,GB,Manchester,CASH,PENDING,0,882be539
TXN0000564,ACC0031,2025-06-27 07:31:42,2025-06-27,ABC,399.66,M001,Nordic Grocers,shopping,SE,Stockholm,CASH,BOOKED,FALSE,a9b13efd
TXN0000326,ACC0049,2025-07-05 12:21:37,2025-07-07,USD,263.43,M003,StreamFlix,healthcare,DK,Copenhagen,MOBILE_PAY,BOOKED,FALSE,d55b546f
TXN0000440,ACC0040,2025-07-27 21:24:04,2025/07/28,USD,280.95,M002,Cafe Central,fee,GB,Edinburgh,CASH,FAILED,0,cfb9a265
TXN0000076,ACC0009,2025-12-03 10:11:41,2025-12-03,GBP,32.94,M004,PowerCo,travel,DK,Odense,CARD,PENDING,0,95c939b7
TXN0000380,ACC0042,2025-08-26 02:54:30,2025-08-28,DKK,55.32,M007,SkyFly,shopping,SE,Stockholm,CARD,BOOKED,0,522fb6c3
TXN0000533,ACC0010,2025-12-26 06:01:32,2025-12-28,USD,61.35,M005,BookBarn,taxi,NO,Trondheim,BANK_TRANSFER,PENDING,FALSE,0ec6531c
TXN0000668,ACC0017,2025-08-02 20:21:29,2025-08-03,USD,391.07,M008,HealthPlus,GROCERY,DE,Hamburg,CASH,PENDING,0,0d47b8cc
TXN0000236,ACC0005,2025-07-13 11:21:17,2025-07-13,GBP,369.38,M003,StreamFlix,GROCERY,DK,Aarhus,BANK_TRANSFER,PENDING,FALSE,
TXN0001140,ACC0002,2025-09-09 15:07:55,2025-09-11,NOK,226.32,M004,PowerCo,mat,GB,Edinburgh,MOBILE_PAY,PENDING,FALSE,fad2cf96
TXN0000628,ACC0050,2025/10/12 01:33,2025-10-13,NOK,395.19,M007,SkyFly,transport,DK,Odense,BANK_TRANSFER,FAILED,FALSE,763ac582
TXN0000792,ACC0012,2025-07-28 11:46:43,2025-07-28,EUR,32.36,M004,PowerCo,transit,SE,Gothenburg,CARD,BOOKED,0,
TXN0000186,ACC0033,2025-10-10 01:50:52,2025/10/12,GBP,282.45,M006,City Transit,Books,DK,Aarhus,MOBILE_PAY,FAILED,0,8beec019
TXN0001085,ACC0047,2025-11-22 13:56:22,2025-11-24,GBP,260.41,M008,HealthPlus,books,NO,Trondheim,CASH,PENDING,FALSE,cbf3ac97
TXN0001007,ACC0039,2025-08-11 13:23:29,2025-08-11,USD,118.17,M008,HealthPlus,Dining,NO,Trondheim,CARD,BOOKED,FALSE,b8368a73
TXN0001128,ACC0031,2025-12-20 14:37:08,2025-12-20,GBP,309.36,M004,PowerCo,Electronics,DE,Hamburg,CARD,PENDING,0,94f82d5f
TXN0001119,ACC0025,2025-06-21 19:33:02,2025-06-23,SEK,484.04,M001,Nordic Grocers,restaurant,GB,London,MOBILE_PAY,BOOKED,FALSE,24270146
TXN0001135,ACC0016,2025-06-08 17:13:15,2025-06-09,NOK,185.25,M009,,Fees,SE,Malmo,CASH,BOOKED,0,9b51abde
TXN0000779,ACC0027,2025-12-10 08:30:13,2025-12-12,DKK,435.84,M010,GadgetHub,grocery,DE,Berlin,CASH,FAILED,FALSE,b37ae4f3
TXN0000460,ACC0014,2025-07-13 23:10:19,2025/07/13,DKK,252.15,M007,SkyFly,internet,GB,Edinburgh,CASH,FAILED,FALSE,7cfe9e55
TXN0000159,ACC0031,2025-06-03 13:29:41,2025-06-03,EUR,360.69,M002,Cafe Central,transit,NO,Oslo,CARD,FAILED,FALSE,ff65d071
TXN0001183,ACC0023,2025/06/23 12:53,2025-06-24,DKK,15.00,M003,StreamFlix,fees,NO,Oslo,MOBILE_PAY,FAILED,FALSE,f221ae06
TXN0000358,ACC0025,2025-06-09 01:05:10,2025-06-09,DKK,426.65,M001,Nordic Grocers,shopping,NO,Trondheim,CARD,BOOKED,FALSE,4fe59af4
TXN0000535,ACC0001,2025/08/24 01:12,2025-08-25,DKK,40.68,M007,SkyFly,healthcare,DE,Berlin,MOBILE_PAY,FAILED,0,0010809e
TXN0000806,ACC0004,2025-09-29 18:18:50,2025-10-01,EUR,276.28,M008,HealthPlus,health,SE,Stockholm,CARD,FAILED,FALSE,12281069
TXN0000794,ACC0006,2025-10-28 07:38:31,2025-10-30,EUR,195.33,M003,StreamFlix,fees,DE,Munich,MOBILE_PAY,FAILED,0,a92df8c7
TXN0001110,ACC0018,2025-10-01 05:14:23,2025-10-01,DKK,3.85,M008,HealthPlus,fees,DK,Copenhagen,MOBILE_PAY,PENDING,FALSE,737c925c
TXN0000075,ACC0042,2025-12-28 23:55:39,2025/12/28,GBP,284.76,M005,BookBarn,taxi,GB,Edinburgh,BANK_TRANSFER,BOOKED,FALSE,5cda2c35
TXN0000490,ACC0049,2025/10/11 13:51,2025-10-11,USD,122.16,M002,Cafe Central,taxi,GB,Manchester,CARD,BOOKED,FALSE,fdd13888
TXN0000768,ACC0008,2025-11-20 21:17:17,2025-11-21,DKK,95.62,M004,PowerCo,Fees,DE,Berlin,CARD,PENDING,FALSE,cf2fec5c
TXN0000054,ACC0010,2025-08-03 00:15:13,2025-08-05,EUR,482.87,M008,HealthPlus,entertainment,GB,Edinburgh,MOBILE_PAY,BOOKED,FALSE,6bee9cd5
TXN0000043,ACC0039,2025-07-28 14:34:17,2025-07-29,NOK,216.17,M009,MegaMart,Electronics,GB,Edinburgh,CARD,FAILED,0,daecd3ad
TXN0000704,ACC0006,2025-09-16 17:46:55,2025-09-17,DKK,351.15,M003,StreamFlix,cafe,SE,Gothenburg,CASH,FAILED,0,04161847
TXN0000638,ACC0025,2025-09-02 15:06:42,2025-09-03,EUR,463.05,M008,HealthPlus,uber,SE,Gothenburg,BANK_TRANSFER,PENDING,0,50a5546d
TXN0000139,ACC0019,2025-09-11 13:49:25,2025-09-11,SEK,165.67,M005,BookBarn,salary,SE,Stockholm,CARD,BOOKED,0,82ba53cc
TXN0000168,ACC0021,08-11-2025 04:05:19,2025-11-10,DKK,93.03,M005,BookBarn,travel,SE,Malmo,MOBILE_PAY,PENDING,FALSE,6f677867
TXN0001100,ACC0037,14-06-2025 17:11:35,2025-06-15,DKK,335.08,M007,SkyFly,travel,GB,London,CASH,PENDING,FALSE,c69721e6
TXN0000804,ACC0017,2025-08-06 19:47:08,2025-08-07,USD,266.54,M005,BookBarn,cafe,SE,Malmo,MOBILE_PAY,BOOKED,0,0d797a95
TXN0000200,ACC0035,2025-06-03 05:35:56,2025-06-04,NOK,327.33,M008,HealthPlus,grocery,NO,Trondheim,BANK_TRANSFER,BOOKED,0,
TXN0000895,ACC0011,2025-11-26 08:29:19,2025-11-27,NOK,187.02,M004,PowerCo,utilities,SE,Gothenburg,BANK_TRANSFER,FAILED,0,2e494cba
TXN0000144,ACC0009,2025-11-06 22:07:14,2025-11-08,SEK,386.53,M007,SkyFly,utilities,DK,Copenhagen,CARD,FAILED,0,4f01df55
TXN0000826,ACC0011,2025-06-18 07:39:14,2025-06-20,SEK,310.61,M010,GadgetHub,Groceries,NO,Oslo,CASH,PENDING,0,1755b676
TXN0000226,ACC0040,2025-06-18 18:54:09,2025-06-20,EUR,33.43,M001,Nordic Grocers,Dining,GB,Edinburgh,CARD,BOOKED,0,aca34a61
TXN0000824,ACC0011,2025-10-14 20:19:00,2025-10-16,NOK,81.71,M006,City Transit,power,NO,Bergen,MOBILE_PAY,BOOKED,0,c7b19d14
TXN0000086,ACC0035,2025-06-23 19:25:20,2025/06/23,DKK,309.68,M001,Nordic Grocers,power,SE,Malmo,BANK_TRANSFER,FAILED,0,ff00d008
TXN0000433,ACC0009,2025/09/13 20:34,2025-09-13,DKK,392.82,M007,,transit,SE,Malmo,MOBILE_PAY,BOOKED,FALSE,098e638f
TXN0000104,ACC0011,2025-09-15 10:02:47,2025-09-16,USD,68.08,M003,StreamFlix,power,GB,Edinburgh,CARD,BOOKED,0,e00a3d4f
TXN0000930,ACC0031,2025-12-16 02:15:24,2025-12-17,GBP,391.66,M004,PowerCo,restaurang,SE,Malmo,CARD,FAILED,0,5743b912
TXN0000018,ACC0049,2025-11-19 21:04:59,2025/11/21,GBP,138.75,M009,MegaMart,Fees,GB,Manchester,CASH,FAILED,0,978aa244
TXN0000975,ACC0038,2025-08-01 17:11:52,2025-08-02,NOK,232.97,M009,,utilities,GB,Edinburgh,MOBILE_PAY,PENDING,0,7a34aaff
TXN0000167,ACC0033,2025-09-23 06:37:32,2025-09-23,USD,341.43,M009,MegaMart,fee,GB,Edinburgh,BANK_TRANSFER,PENDING,FALSE,0f382c77
TXN0000877,ACC0008,2025-08-31 06:50:18,2025-09-01,GBP,496.92,M005,BookBarn,healthcare,DE,Berlin,MOBILE_PAY,BOOKED,0,f2870355
TXN0000152,ACC0012,2025-09-06 19:57:09,2025-09-08,USD,-378.47,M007,SkyFly,salary,DK,Copenhagen,CARD,FAILED,1,2b39929e
TXN0000319,ACC0046,2025/12/26 05:34,2025-12-28,SEK,10.79,M010,GadgetHub,health,NO,Bergen,CASH,FAILED,FALSE,ec707039
TXN0000696,ACC0042,2025/10/09 19:18,2025/10/11,NOK,204.96,M006,City Transit,hotel,DE,Hamburg,CASH,PENDING,0,00cd12ce
TXN0000550,ACC0027,2025-06-26 18:16:38,2025/06/28,EUR,256.70,M001,Nordic Grocers,fees,DK,Aarhus,CASH,PENDING,FALSE,4fa2fa28
TXN0000948,ACC0043,2025-11-30 21:23:55,2025-12-01,SEK,67.76,M010,GadgetHub,Books,GB,Edinburgh,CARD,FAILED,0,3cfe0cfd
TXN0001151,ACC0010,08-09-2025 20:03:45,2025-09-09,GBP,209.45,M004,PowerCo,streaming,GB,Manchester,CASH,BOOKED,FALSE,e1d24e49
TXN0000079,ACC0023,2025-06-25 18:17:07,2025/06/25,SEK,189.07,M008,HealthPlus,transport,GB,Manchester,MOBILE_PAY,PENDING,FALSE,4b35c470
TXN0000505,ACC0023,2025-12-26 20:19:14,2025/12/28,DKK,357.59,M009,MegaMart,hotel,SE,Stockholm,BANK_TRANSFER,BOOKED,0,01c63907
TXN0001160,ACC0011,2025-06-30 15:51:31,2025-07-02,NOK,329.01,M004,PowerCo,utilities,DK,Odense,CARD,BOOKED,0,4bf40aa9
TXN0000758,ACC0034,2025-10-12 08:22:19,2025-10-14,NOK,438.17,M002,Cafe Central,GROCERY,DK,Aarhus,BANK_TRANSFER,FAILED,FALSE,5315c4e1
TXN0000655,ACC0017,2025-12-12 21:27:03,2025-12-14,NOK,407.21,M008,HealthPlus,Other,NO,Trondheim,MOBILE_PAY,FAILED,0,93dc346f
TXN0001063,ACC0031,01-11-2025 08:39:59,2025/11/02,SEK,3.29,M010,,Fees,GB,London,BANK_TRANSFER,PENDING,FALSE,f2d53f41
TXN0000546,ACC0048,2025-06-10 04:41:48,2025-06-11,GBP,35.34,M001,Nordic Grocers,hotel,DE,Berlin,CARD,PENDING,FALSE,bfc74305
TXN0000422,ACC0039,2025/09/10 01:58,2025-09-11,SEK,383.22,M007,SkyFly,Other,NO,Oslo,CARD,BOOKED,FALSE,f341d052
TXN0001139,ACC0031,2025-09-01 02:58:31,2025-09-02,NOK,372.42,M005,BookBarn,streaming,DK,Aarhus,CARD,PENDING,0,a979eb3c
TXN0000098,ACC0040,2025/08/07 00:04,2025-08-09,NOK,210.28,M010,GadgetHub,cafe,NO,Bergen,CASH,FAILED,FALSE,cd5f55f9
TXN0000124,ACC0031,2025-07-15 20:37:16,2025-07-16,DKK,133.17,M005,BookBarn,uber,DK,Aarhus,MOBILE_PAY,BOOKED,FALSE,1432bd71
TXN0001179,ACC0021,2025-09-26 11:22:50,2025-09-26,NOK,237.55,M002,Cafe Central,internet,DK,Odense,BANK_TRANSFER,PENDING,FALSE,d5edd25f
TXN0001013,ACC0028,2025-11-12 10:37:16,2025-11-12,EUR,392.15,M004,PowerCo,streaming,SE,Stockholm,BANK_TRANSFER,FAILED,0,8490cd56
TXN0000974,ACC0042,2025/06/12 04:15,2025-06-12,GBP,205.77,M007,SkyFly,Other,GB,Manchester,BANK_TRANSFER,FAILED,0,b02c5ec5
TXN0000383,ACC0013,18-09-2025 03:52:52,2025-09-18,NOK,215.80,M005,BookBarn,Other,GB,Manchester,CASH,PENDING,FALSE,b2e518d9
TXN0000625,ACC0009,2025/06/15 16:12,2025/06/15,DKK,324.34,M004,PowerCo,streaming,DE,Hamburg,CASH,FAILED,0,ee1e2b57
TXN0000195,ACC0021,2025-07-27 12:22:15,2025/07/28,GBP,303.59,M007,SkyFly,shopping,NO,Oslo,BANK_TRANSFER,BOOKED,FALSE,770b2f4f
TXN0000652,ACC0046,2025-08-29 00:11:46,2025-08-29,USD,10.68,M006,City Transit,Other,DK,Copenhagen,BANK_TRANSFER,BOOKED,0,bbedd8f0
TXN0000961,ACC0037,2025/11/30 12:55,2025-12-01,NOK,188.71,M009,MegaMart,income,SE,Gothenburg,CASH,BOOKED,0,2bdae4b7
TXN0000925,ACC0044,2025-12-31 20:55:57,2026-01-01,SEK,366.23,M001,Nordic Grocers,taxi,DK,Odense,MOBILE_PAY,FAILED,FALSE,
TXN0000951,ACC0043,2025/08/18 08:01,2025-08-19,NOK,407.63,M002,Cafe Central,internet,DE,Berlin,CARD,PENDING,0,5dc95de7
TXN0000395,ACC0032,15-10-2025 05:30:58,2025-10-16,USD,75.65,M006,City Transit,books,DK,Odense,MOBILE_PAY,BOOKED,0,74bf07db
TXN0000057,ACC0006,2025-06-08 09:07:44,2025-06-08,DKK,33.28,M010,GadgetHub,Electronics,NO,Bergen,BANK_TRANSFER,PENDING,FALSE,f0749d0b
TXN0000784,ACC0012,2025-09-21 11:23:06,2025-09-23,EUR,27.03,M003,StreamFlix,mat,SE,Stockholm,MOBILE_PAY,BOOKED,0,
TXN0001005,ACC0042,2025-06-06 00:52:15,2025/06/07,USD,40.29,M004,PowerCo,cafe,GB,London,BANK_TRANSFER,PENDING,0,a811917f
TXN0000095,ACC0028,2025-07-12 03:28:29,2025-07-13,DKK,54.07,M009,MegaMart,power,GB,Manchester,BANK_TRANSFER,PENDING,FALSE,234b9ae6
TXN0000555,ACC0025,2025-08-18 21:24:47,2025/08/18,SEK,446.16,M010,GadgetHub,shopping,GB,London,MOBILE_PAY,BOOKED,0,83079dce
TXN0001008,ACC0021,2025-10-30 07:26:42,2025-10-30,SEK,441.20,M008,HealthPlus,travel,DE,Berlin,MOBILE_PAY,FAILED,FALSE,e48153ef
TXN0000477,ACC0026,2025-09-23 02:32:34,2025-09-24,EUR,446.84,M006,City Transit,power,DE,Munich,MOBILE_PAY,FAILED,FALSE,46469530
TXN0000363,ACC0050,2025-07-25 02:49:45,2025-07-25,NOK,187.10,M007,SkyFly,mat,NO,Oslo,BANK_TRANSFER,PENDING,FALSE,2f504b42
TXN0000302,ACC0019,22-10-2025 05:44:40,2025-10-24,DKK,172.09,M003,StreamFlix,mat,GB,Manchester,BANK_TRANSFER,FAILED,0,eaa9da53
TXN0000189,ACC0021,2025-12-27 16:30:35,2025-12-28,EUR,75.71,M003,StreamFlix,healthcare,GB,Edinburgh,CARD,BOOKED,FALSE,f1c82cd4
TXN0000071,ACC0021,2025-11-10 15:18:55,2025-11-12,NOK,158.25,M010,GadgetHub,mat,NO,Trondheim,CASH,FAILED,FALSE,ab8f6789
TXN0000032,ACC0031,2025-12-01 09:24:26,2025-12-03,EUR,419.06,M010,GadgetHub,restaurant,DK,Aarhus,CASH,BOOKED,FALSE,f4efbace
TXN0001091,ACC0040,2025-12-09 08:23:01,2025-12-11,SEK,294.57,M007,SkyFly,shopping,DE,Berlin,CASH,BOOKED,FALSE,65b5f7ae
TXN0000987,ACC0017,2025-07-10 10:04:57,2025-07-11,USD,302.55,M009,MegaMart,fee,GB,,CARD,PENDING,0,07a2df19
TXN0000834,ACC0009,2025-08-05 08:29:58,2025/08/05,DKK,-267.58,M006,City Transit,healthcare,NO,Trondheim,BANK_TRANSFER,PENDING,1,c59e5d68
TXN0000198,ACC0030,2025-11-23 10:07:52,2025-11-25,NOK,346.48,M009,MegaMart,fee,SE,Stockholm,BANK_TRANSFER,PENDING,FALSE,5323eb2c
TXN0000494,ACC0040,2025-12-27 00:42:41,2025-12-27,USD,176.60,M002,Cafe Central,healthcare,DK,Odense,BANK_TRANSFER,PENDING,FALSE,b55a0369
TXN0000651,ACC0018,2025-07-05 22:40:50,2025-07-06,NOK,352.74,M001,Nordic Grocers,hotel,GB,London,CARD,FAILED,FALSE,61de371e
TXN0000601,ACC0027,2025-11-26 15:43:52,2025-11-26,DKK,132.28,M009,MegaMart,shopping,SE,Stockholm,CASH,FAILED,0,5ff76c62
TXN0000870,ACC0012,2025-09-05 09:21:55,2025-09-07,SEK,4.96,,City Transit,health,SE,Malmo,CARD,BOOKED,FALSE,c1a1c71c
TXN0000027,ACC0005,2025-06-21 19:40:22,2025/06/23,SEK,154.08,M004,PowerCo,power,DE,Hamburg,MOBILE_PAY,PENDING,FALSE,36682575
TXN0000671,ACC0029,06-06-2025 06:56:50,2025-06-07,DKK,115.95,M007,SkyFly,salary,SE,Stockholm,BANK_TRANSFER,BOOKED,FALSE,fa7dbc1e
TXN0000324,ACC0025,2025-12-08 02:56:49,2025-12-10,SEK,348.83,M002,Cafe Central,utilities,GB,Manchester,CASH,FAILED,FALSE,d77f1b04
TXN0000635,ACC0041,2025-11-13 07:39:05,2025-11-13,USD,212.69,M005,BookBarn,health,GB,Edinburgh,MOBILE_PAY,BOOKED,0,e9d404b5
TXN0000528,ACC0021,06-12-2025 05:42:36,2025/12/08,EUR,125.62,M004,PowerCo,cafe,DK,Odense,BANK_TRANSFER,FAILED,FALSE,09864900
TXN0000970,ACC0045,2025-07-25 20:32:51,2025-07-26,SEK,248.76,M005,BookBarn,GROCERY,DK,Copenhagen,CASH,PENDING,0,6167ad6c
TXN0000103,ACC0035,2025-11-02 10:58:50,2025-11-03,GBP,10.11,M005,BookBarn,transport,DE,Hamburg,CARD,BOOKED,FALSE,5ee0d649
TXN0000002,ACC0036,2025/09/22 20:37,2025/09/24,USD,83.00,M010,GadgetHub,power,DK,Copenhagen,CARD,PENDING,FALSE,82575ec8
TXN0000929,ACC0045,2025/07/04 13:24,2025-07-04,EUR,146.09,M002,Cafe Central,GROCERY,NO,Bergen,CARD,BOOKED,0,e9a4f26d
TXN0001087,ACC0005,2025-11-10 16:53:56,2025-11-11,GBP,28.42,M003,StreamFlix,health,NO,Oslo,BANK_TRANSFER,BOOKED,0,813a4e73
TXN0001136,ACC0021,2025-11-20 18:55:48,2025/11/22,SEK,222.19,M002,Cafe Central,power,SE,Malmo,CASH,PENDING,0,32c0be13
TXN0000135,ACC0040,2025-11-16 10:29:00,2025-11-17,GBP,114.68,M007,,hotel,SE,Gothenburg,BANK_TRANSFER,BOOKED,0,943c9521
TXN0001012,ACC0003,2025-10-03 05:51:40,2025-10-05,USD,192.90,M002,Cafe Central,uber,GB,London,CARD,BOOKED,FALSE,55157fcc
TXN0000222,ACC0042,2025-12-09 02:18:23,2025-12-11,EUR,-76.13,M010,GadgetHub,streaming,SE,Stockholm,CASH,PENDING,1,1c84ac0f
TXN0000221,ACC0019,2025-11-29 08:20:29,2025-11-29,USD,497.99,M007,SkyFly,Books,DK,Copenhagen,CASH,BOOKED,FALSE,85e2f6c5
TXN0000885,ACC0019,2025-08-24 01:43:24,2025-08-26,NOK,166.11,M005,BookBarn,Dining,NO,Trondheim,CARD,FAILED,0,a780025e
TXN0000617,ACC0005,2025-10-24 17:02:15,2025-10-26,SEK,321.75,M005,BookBarn,Books,SE,Gothenburg,BANK_TRANSFER,FAILED,FALSE,1b7880fe
TXN0000682,ACC0025,2025-12-25 11:59:53,2025-12-27,EUR,391.23,M007,SkyFly,power,DE,Hamburg,CARD,PENDING,FALSE,0bd5be2e
TXN0000322,ACC0047,2025-11-29 09:26:51,2025-12-01,GBP,200.33,M003,StreamFlix,fee,NO,Bergen,MOBILE_PAY,BOOKED,FALSE,edd4f0cd
TXN0000658,ACC0020,2025-12-25 19:31:49,2025-12-25,USD,131.23,M009,MegaMart,fee,DE,Hamburg,CARD,FAILED,0,
TXN0001121,ACC0009,2025/06/28 21:25,2025-06-30,EUR,414.58,M001,Nordic Grocers,healthcare,DK,Copenhagen,CARD,FAILED,0,d83d7d6a
TXN0000044,ACC0021,2025-09-07 23:44:42,2025-09-07,GBP,-335.67,M002,Cafe Central,salary,SE,Malmo,BANK_TRANSFER,FAILED,1,d199b364
TXN0000650,ACC0024,2025-09-19 16:47:56,2025/09/19,USD,-399.04,M008,HealthPlus,streaming,GB,,CARD,FAILED,1,160d73ec
TXN0000909,ACC0028,2025/08/25 17:08,2025-08-26,DKK,15.40,M001,Nordic Grocers,restaurant,DK,Copenhagen,CASH,PENDING,FALSE,7b2e9cbd
TXN0000072,ACC0015,2025/09/24 13:58,2025-09-26,DKK,146.65,M008,HealthPlus,shopping,DK,Copenhagen,MOBILE_PAY,PENDING,0,2be8f668
TXN0000831,ACC0004,2025-08-14 04:43:56,2025-08-14,DKK,151.16,M004,PowerCo,Books,SE,Gothenburg,BANK_TRANSFER,BOOKED,0,1efe48e4
TXN0001031,ACC0032,2025-12-31 17:53:19,2026/01/01,NOK,189.64,M001,Nordic Grocers,restaurant,NO,Trondheim,CASH,PENDING,0,56637921
TXN0000565,ACC0049,2025-12-17 14:33:46,2025-12-19,NOK,48.41,M009,MegaMart,health,DK,Odense,CASH,BOOKED,0,c7119046
TXN0000869,ACC0031,2025-09-14 21:09:33,2025-09-15,DKK,411.79,M001,Nordic Grocers,transport,NO,Oslo,CARD,PENDING,0,78dfcd4d
TXN0000321,ACC0014,2025-12-27 10:44:59,2025/12/29,DKK,-27.95,M004,PowerCo,Books,NO,Bergen,CARD,PENDING,1,6425672d
TXN0001058,ACC0020,2025-08-04 01:37:04,2025/08/05,EUR,475.45,M007,SkyFly,power,DK,Aarhus,MOBILE_PAY,PENDING,0,0601e7bd
TXN0000772,ACC0034,2025-07-11 16:54:38,2025-07-13,SEK,417.48,M004,PowerCo,salary,DE,Berlin,BANK_TRANSFER,FAILED,FALSE,a0053ee1
TXN0001010,ACC0045,2025/12/21 23:19,2025-12-23,SEK,325.11,M007,SkyFly,entertainment,GB,Manchester,CARD,BOOKED,0,85984058
TXN0000046,ACC0010,2025-06-12 21:44:41,2025-06-14,GBP,337.64,M008,HealthPlus,Books,DE,Munich,CARD,BOOKED,0,dfed863b
TXN0000347,ACC0047,2025-08-12 07:06:56,2025-08-12,GBP,114.60,M004,PowerCo,transit,GB,London,CARD,BOOKED,FALSE,9bd583ee
TXN0000119,ACC0031,2025-06-01 06:22:14,2025-06-03,EUR,480.36,M006,City Transit,Books,SE,Stockholm,BANK_TRANSFER,BOOKED,FALSE,c3a9a45d
TXN0000927,ACC0007,2025-11-03 12:31:37,2025-11-04,DKK,426.90,M010,GadgetHub,GROCERY,SE,Gothenburg,BANK_TRANSFER,BOOKED,FALSE,c1217943
TXN0000859,ACC0042,2025/10/06 01:57,2025-10-07,DKK,-496.68,,StreamFlix,transit,SE,Malmo,CASH,BOOKED,1,38c41bc4
TXN0000657,ACC0030,2025-06-20 19:10:31,2025-06-22,SEK,450.61,M002,Cafe Central,GROCERY,DK,Copenhagen,CARD,BOOKED,FALSE,2e0902c8
TXN0000860,ACC0001,2025-07-04 01:53:20,2025-07-05,SEK,425.09,M008,HealthPlus,salary,DE,Hamburg,BANK_TRANSFER,FAILED,FALSE,
TXN0000084,ACC0036,2025/10/03 21:40,2025-10-04,DKK,157.84,M006,City Transit,Other,GB,London,MOBILE_PAY,PENDING,FALSE,
TXN0000126,ACC0041,2025/07/28 10:19,2025-07-29,DKK,58.03,M002,Cafe Central,Books,DK,Odense,CARD,FAILED,FALSE,3339bd8c
TXN0000597,ACC0022,2025-12-31 04:11:17,2025-12-31,GBP,369.40,M004,PowerCo,restaurang,DE,Berlin,CARD,PENDING,0,58a01000
TXN0000441,ACC0041,2025-09-16 20:41:39,2025-09-17,GBP,364.79,M005,BookBarn,salary,DK,Copenhagen,CASH,PENDING,FALSE,6cb506eb
TXN0000471,ACC0029,2025-10-11 23:41:41,2025-10-13,EUR,163.24,M002,Cafe Central,books,DK,Odense,CASH,FAILED,0,c555afd8
TXN0000283,ACC0026,2025-06-15 09:44:19,2025-06-17,NOK,5.94,M001,Nordic Grocers,Electronics,GB,Manchester,CASH,FAILED,FALSE,4ce6ebc6
TXN0000825,ACC0028,2025-11-11 00:38:43,2025-11-13,EUR,13.65,M008,HealthPlus,books,DK,Copenhagen,CASH,FAILED,FALSE,d90dfbd0
